Unnamed: 0,fpath,target,file_name,client
12396,/path/to/cifar10/images/data/pleasure_boat_s_001599.png,8,pleasure_boat_s_001599.png,26
12397,/path/to/cifar10/images/data/convertible_s_000401.png,1,convertible_s_000401.png,26
12398,/path/to/cifar10/images/data/houseboat_s_000167.png,8,houseboat_s_000167.png,26
12399,/path/to/cifar10/images/data/bufo_bufo_s_001924.png,6,bufo_bufo_s_001924.png,26
12400,/path/to/cifar10/images/data/grass_frog_s_000886.png,6,grass_frog_s_000886.png,26
12401,/path/to/cifar10/images/data/coupe_s_000935.png,1,coupe_s_000935.png,26
12402,/path/to/cifar10/images/data/quarter_horse_s_000231.png,7,quarter_horse_s_000231.png,26
12403,/path/to/cifar10/images/data/odocoileus_hemionus_s_000068.png,4,odocoileus_hemionus_s_000068.png,26
12404,/path/to/cifar10/images/data/police_cruiser_s_000153.png,1,police_cruiser_s_000153.png,26
12405,/path/to/cifar10/images/data/propeller_plane_s_001701.png,0,propeller_plane_s_001701.png,26
12406,/path/to/cifar10/images/data/pickerel_frog_s_000741.png,6,pickerel_frog_s_000741.png,26
12407,/path/to/cifar10/images/data/tipper_s_002195.png,9,tipper_s_002195.png,26
12408,/path/to/cifar10/images/data/dawn_horse_s_001598.png,7,dawn_horse_s_001598.png,26
12409,/path/to/cifar10/images/data/boat_s_002249.png,8,boat_s_002249.png,26
12410,/path/to/cifar10/images/data/domestic_dog_s_001415.png,5,domestic_dog_s_001415.png,26
12411,/path/to/cifar10/images/data/cervus_elaphus_s_001764.png,4,cervus_elaphus_s_001764.png,26
12412,/path/to/cifar10/images/data/tabby_s_002147.png,3,tabby_s_002147.png,26
12413,/path/to/cifar10/images/data/monoplane_s_000246.png,0,monoplane_s_000246.png,26
12414,/path/to/cifar10/images/data/pontoon_s_000416.png,8,pontoon_s_000416.png,26
12415,/path/to/cifar10/images/data/tipper_s_000288.png,9,tipper_s_000288.png,26
12416,/path/to/cifar10/images/data/freighter_s_002173.png,8,freighter_s_002173.png,26
12417,/path/to/cifar10/images/data/rhea_americana_s_000649.png,2,rhea_americana_s_000649.png,26
12418,/path/to/cifar10/images/data/dump_truck_s_000038.png,9,dump_truck_s_000038.png,26
12419,/path/to/cifar10/images/data/maltese_s_002309.png,5,maltese_s_002309.png,26
12420,/path/to/cifar10/images/data/pickerel_frog_s_001145.png,6,pickerel_frog_s_001145.png,26
12421,/path/to/cifar10/images/data/tennessee_walking_horse_s_000053.png,7,tennessee_walking_horse_s_000053.png,26
12422,/path/to/cifar10/images/data/puppy_s_002132.png,5,puppy_s_002132.png,26
12423,/path/to/cifar10/images/data/tennessee_walker_s_000970.png,7,tennessee_walker_s_000970.png,26
12424,/path/to/cifar10/images/data/passenger_ship_s_002149.png,8,passenger_ship_s_002149.png,26
12425,/path/to/cifar10/images/data/ostrich_s_001039.png,2,ostrich_s_001039.png,26
12426,/path/to/cifar10/images/data/domestic_dog_s_000233.png,5,domestic_dog_s_000233.png,26
12427,/path/to/cifar10/images/data/texas_toad_s_000692.png,6,texas_toad_s_000692.png,26
12428,/path/to/cifar10/images/data/gelding_s_000314.png,7,gelding_s_000314.png,26
12429,/path/to/cifar10/images/data/hydrofoil_s_000260.png,8,hydrofoil_s_000260.png,26
12430,/path/to/cifar10/images/data/auto_s_001835.png,1,auto_s_001835.png,26
12431,/path/to/cifar10/images/data/ostrich_s_002118.png,2,ostrich_s_002118.png,26
12432,/path/to/cifar10/images/data/dunnock_s_001667.png,2,dunnock_s_001667.png,26
12433,/path/to/cifar10/images/data/deer_s_001964.png,4,deer_s_001964.png,26
12434,/path/to/cifar10/images/data/bufo_marinus_s_000725.png,6,bufo_marinus_s_000725.png,26
12435,/path/to/cifar10/images/data/walking_horse_s_000214.png,7,walking_horse_s_000214.png,26
12436,/path/to/cifar10/images/data/house_cat_s_001679.png,3,house_cat_s_001679.png,26
12437,/path/to/cifar10/images/data/western_toad_s_000644.png,6,western_toad_s_000644.png,26
12438,/path/to/cifar10/images/data/mutt_s_002088.png,5,mutt_s_002088.png,26
12439,/path/to/cifar10/images/data/police_cruiser_s_001360.png,1,police_cruiser_s_001360.png,26
12440,/path/to/cifar10/images/data/bird_s_001822.png,2,bird_s_001822.png,26
12441,/path/to/cifar10/images/data/lightship_s_001628.png,8,lightship_s_001628.png,26
12442,/path/to/cifar10/images/data/house_cat_s_001297.png,3,house_cat_s_001297.png,26
12443,/path/to/cifar10/images/data/apteryx_s_000235.png,2,apteryx_s_000235.png,26
12444,/path/to/cifar10/images/data/bookmobile_s_000889.png,9,bookmobile_s_000889.png,26
12445,/path/to/cifar10/images/data/articulated_lorry_s_000069.png,9,articulated_lorry_s_000069.png,26
12446,/path/to/cifar10/images/data/tabby_s_001518.png,3,tabby_s_001518.png,26
12447,/path/to/cifar10/images/data/toad_frog_s_000297.png,6,toad_frog_s_000297.png,26
12448,/path/to/cifar10/images/data/tennessee_walker_s_000649.png,7,tennessee_walker_s_000649.png,26
12449,/path/to/cifar10/images/data/auto_s_001496.png,1,auto_s_001496.png,26
12450,/path/to/cifar10/images/data/quarter_horse_s_000599.png,7,quarter_horse_s_000599.png,26
12451,/path/to/cifar10/images/data/leopard_frog_s_001034.png,6,leopard_frog_s_001034.png,26
12452,/path/to/cifar10/images/data/passerine_s_001735.png,2,passerine_s_001735.png,26
12453,/path/to/cifar10/images/data/roe_deer_s_000015.png,4,roe_deer_s_000015.png,26
12454,/path/to/cifar10/images/data/toad_s_001500.png,6,toad_s_001500.png,26
12455,/path/to/cifar10/images/data/tabby_s_000340.png,3,tabby_s_000340.png,26
12456,/path/to/cifar10/images/data/tabby_cat_s_000470.png,3,tabby_cat_s_000470.png,26
12457,/path/to/cifar10/images/data/tipper_s_002043.png,9,tipper_s_002043.png,26
12458,/path/to/cifar10/images/data/lightship_s_001250.png,8,lightship_s_001250.png,26
12459,/path/to/cifar10/images/data/fighter_aircraft_s_001814.png,0,fighter_aircraft_s_001814.png,26
12460,/path/to/cifar10/images/data/fighter_aircraft_s_000731.png,0,fighter_aircraft_s_000731.png,26
12461,/path/to/cifar10/images/data/speedboat_s_002362.png,8,speedboat_s_002362.png,26
12462,/path/to/cifar10/images/data/puppy_s_001871.png,5,puppy_s_001871.png,26
12463,/path/to/cifar10/images/data/lippizan_s_001136.png,7,lippizan_s_001136.png,26
12464,/path/to/cifar10/images/data/stealth_fighter_s_001151.png,0,stealth_fighter_s_001151.png,26
12465,/path/to/cifar10/images/data/auto_s_000341.png,1,auto_s_000341.png,26
12466,/path/to/cifar10/images/data/puppy_s_002467.png,5,puppy_s_002467.png,26
12467,/path/to/cifar10/images/data/domestic_cat_s_002091.png,3,domestic_cat_s_002091.png,26
12468,/path/to/cifar10/images/data/toad_s_000402.png,6,toad_s_000402.png,26
12469,/path/to/cifar10/images/data/house_cat_s_001901.png,3,house_cat_s_001901.png,26
12470,/path/to/cifar10/images/data/house_cat_s_001525.png,3,house_cat_s_001525.png,26
12471,/path/to/cifar10/images/data/house_cat_s_000588.png,3,house_cat_s_000588.png,26
12472,/path/to/cifar10/images/data/emu_s_000275.png,2,emu_s_000275.png,26
12473,/path/to/cifar10/images/data/dump_truck_s_000651.png,9,dump_truck_s_000651.png,26
12474,/path/to/cifar10/images/data/ostrich_s_001378.png,2,ostrich_s_001378.png,26
12475,/path/to/cifar10/images/data/compact_car_s_000181.png,1,compact_car_s_000181.png,26
12476,/path/to/cifar10/images/data/crapaud_s_002014.png,6,crapaud_s_002014.png,26
12477,/path/to/cifar10/images/data/bird_of_passage_s_000322.png,2,bird_of_passage_s_000322.png,26
12478,/path/to/cifar10/images/data/chihuahua_s_000210.png,5,chihuahua_s_000210.png,26
12479,/path/to/cifar10/images/data/dive_bomber_s_001097.png,0,dive_bomber_s_001097.png,26
12480,/path/to/cifar10/images/data/accentor_s_000362.png,2,accentor_s_000362.png,27
12481,/path/to/cifar10/images/data/ambulance_s_003041.png,1,ambulance_s_003041.png,27
12482,/path/to/cifar10/images/data/pekingese_s_001252.png,5,pekingese_s_001252.png,27
12483,/path/to/cifar10/images/data/airbus_s_001651.png,0,airbus_s_001651.png,27
12484,/path/to/cifar10/images/data/felis_domesticus_s_000286.png,3,felis_domesticus_s_000286.png,27
12485,/path/to/cifar10/images/data/tennessee_walker_s_000663.png,7,tennessee_walker_s_000663.png,27
12486,/path/to/cifar10/images/data/container_ship_s_000031.png,8,container_ship_s_000031.png,27
12487,/path/to/cifar10/images/data/tabby_s_002158.png,3,tabby_s_002158.png,27
12488,/path/to/cifar10/images/data/auto_s_001963.png,1,auto_s_001963.png,27
12489,/path/to/cifar10/images/data/wrecker_s_000893.png,9,wrecker_s_000893.png,27
12490,/path/to/cifar10/images/data/jetliner_s_000035.png,0,jetliner_s_000035.png,27
12491,/path/to/cifar10/images/data/stealth_bomber_s_001880.png,0,stealth_bomber_s_001880.png,27
12492,/path/to/cifar10/images/data/tomcat_s_000126.png,3,tomcat_s_000126.png,27
12493,/path/to/cifar10/images/data/struthio_camelus_s_000767.png,2,struthio_camelus_s_000767.png,27
12494,/path/to/cifar10/images/data/prunella_modularis_s_000238.png,2,prunella_modularis_s_000238.png,27
12495,/path/to/cifar10/images/data/car_s_002116.png,1,car_s_002116.png,27
12496,/path/to/cifar10/images/data/barge_s_000169.png,8,barge_s_000169.png,27
12497,/path/to/cifar10/images/data/plane_s_000601.png,0,plane_s_000601.png,27
12498,/path/to/cifar10/images/data/pipit_s_001383.png,2,pipit_s_001383.png,27
12499,/path/to/cifar10/images/data/jumbo_jet_s_001595.png,0,jumbo_jet_s_001595.png,27
12500,/path/to/cifar10/images/data/muntjac_s_000356.png,4,muntjac_s_000356.png,27
12501,/path/to/cifar10/images/data/automobile_s_001642.png,1,automobile_s_001642.png,27
12502,/path/to/cifar10/images/data/true_cat_s_000382.png,3,true_cat_s_000382.png,27
12503,/path/to/cifar10/images/data/pekingese_s_000132.png,5,pekingese_s_000132.png,27
12504,/path/to/cifar10/images/data/estate_car_s_000401.png,1,estate_car_s_000401.png,27
12505,/path/to/cifar10/images/data/wagtail_s_002162.png,2,wagtail_s_002162.png,27
12506,/path/to/cifar10/images/data/american_toad_s_000721.png,6,american_toad_s_000721.png,27
12507,/path/to/cifar10/images/data/multiengine_airplane_s_000290.png,0,multiengine_airplane_s_000290.png,27
12508,/path/to/cifar10/images/data/roe_deer_s_000212.png,4,roe_deer_s_000212.png,27
12509,/path/to/cifar10/images/data/bufo_viridis_s_001495.png,6,bufo_viridis_s_001495.png,27
12510,/path/to/cifar10/images/data/biplane_s_001267.png,0,biplane_s_001267.png,27
12511,/path/to/cifar10/images/data/ferry_s_000406.png,8,ferry_s_000406.png,27
12512,/path/to/cifar10/images/data/american_elk_s_000120.png,4,american_elk_s_000120.png,27
12513,/path/to/cifar10/images/data/green_frog_s_001727.png,6,green_frog_s_001727.png,27
12514,/path/to/cifar10/images/data/flying_bird_s_000617.png,2,flying_bird_s_000617.png,27
12515,/path/to/cifar10/images/data/cassowary_s_001381.png,2,cassowary_s_001381.png,27
12516,/path/to/cifar10/images/data/american_elk_s_000586.png,4,american_elk_s_000586.png,27
12517,/path/to/cifar10/images/data/sparrow_s_001741.png,2,sparrow_s_001741.png,27
12518,/path/to/cifar10/images/data/auto_s_000745.png,1,auto_s_000745.png,27
12519,/path/to/cifar10/images/data/muntjac_s_000764.png,4,muntjac_s_000764.png,27
12520,/path/to/cifar10/images/data/rana_temporaria_s_001430.png,6,rana_temporaria_s_001430.png,27
12521,/path/to/cifar10/images/data/tank_ship_s_000317.png,8,tank_ship_s_000317.png,27
12522,/path/to/cifar10/images/data/tabby_cat_s_000935.png,3,tabby_cat_s_000935.png,27
12523,/path/to/cifar10/images/data/dive_bomber_s_001253.png,0,dive_bomber_s_001253.png,27
12524,/path/to/cifar10/images/data/dive_bomber_s_001652.png,0,dive_bomber_s_001652.png,27
12525,/path/to/cifar10/images/data/boat_s_002691.png,8,boat_s_002691.png,27
12526,/path/to/cifar10/images/data/blenheim_spaniel_s_000132.png,5,blenheim_spaniel_s_000132.png,27
12527,/path/to/cifar10/images/data/coupe_s_001001.png,1,coupe_s_001001.png,27
12528,/path/to/cifar10/images/data/deer_s_001674.png,4,deer_s_001674.png,27
12529,/path/to/cifar10/images/data/rana_catesbeiana_s_000854.png,6,rana_catesbeiana_s_000854.png,27
12530,/path/to/cifar10/images/data/cabin_cruiser_s_000538.png,8,cabin_cruiser_s_000538.png,27
12531,/path/to/cifar10/images/data/pekingese_s_000094.png,5,pekingese_s_000094.png,27
12532,/path/to/cifar10/images/data/english_toy_spaniel_s_000306.png,5,english_toy_spaniel_s_000306.png,27
12533,/path/to/cifar10/images/data/arabian_s_001825.png,7,arabian_s_001825.png,27
12534,/path/to/cifar10/images/data/tanker_s_001690.png,8,tanker_s_001690.png,27
12535,/path/to/cifar10/images/data/boat_s_000740.png,8,boat_s_000740.png,27
12536,/path/to/cifar10/images/data/wagtail_s_001485.png,2,wagtail_s_001485.png,27
12537,/path/to/cifar10/images/data/jetliner_s_000786.png,0,jetliner_s_000786.png,27
12538,/path/to/cifar10/images/data/bufo_bufo_s_000760.png,6,bufo_bufo_s_000760.png,27
12539,/path/to/cifar10/images/data/cervus_elaphus_s_001643.png,4,cervus_elaphus_s_001643.png,27
12540,/path/to/cifar10/images/data/motorboat_s_000720.png,8,motorboat_s_000720.png,27
12541,/path/to/cifar10/images/data/arabian_s_001815.png,7,arabian_s_001815.png,27
12542,/path/to/cifar10/images/data/jumbojet_s_000366.png,0,jumbojet_s_000366.png,27
12543,/path/to/cifar10/images/data/bufo_s_000017.png,6,bufo_s_000017.png,27
12544,/path/to/cifar10/images/data/cassowary_s_001496.png,2,cassowary_s_001496.png,27
12545,/path/to/cifar10/images/data/barking_frog_s_000598.png,6,barking_frog_s_000598.png,27
12546,/path/to/cifar10/images/data/deer_s_000236.png,4,deer_s_000236.png,27
12547,/path/to/cifar10/images/data/fire_truck_s_000870.png,9,fire_truck_s_000870.png,27
12548,/path/to/cifar10/images/data/cruiser_s_001186.png,1,cruiser_s_001186.png,27
12549,/path/to/cifar10/images/data/tipper_s_000801.png,9,tipper_s_000801.png,27
12550,/path/to/cifar10/images/data/airbus_s_001688.png,0,airbus_s_001688.png,27
12551,/path/to/cifar10/images/data/boat_s_002295.png,8,boat_s_002295.png,27
12552,/path/to/cifar10/images/data/wapiti_s_001932.png,4,wapiti_s_001932.png,27
12553,/path/to/cifar10/images/data/quarter_horse_s_001024.png,7,quarter_horse_s_001024.png,27
12554,/path/to/cifar10/images/data/oil_tanker_s_001311.png,8,oil_tanker_s_001311.png,27
12555,/path/to/cifar10/images/data/mouser_s_000693.png,3,mouser_s_000693.png,27
12556,/path/to/cifar10/images/data/felis_domesticus_s_000581.png,3,felis_domesticus_s_000581.png,27
12557,/path/to/cifar10/images/data/airbus_s_001253.png,0,airbus_s_001253.png,27
12558,/path/to/cifar10/images/data/emu_s_000905.png,2,emu_s_000905.png,27
12559,/path/to/cifar10/images/data/twinjet_s_000413.png,0,twinjet_s_000413.png,27
12560,/path/to/cifar10/images/data/broodmare_s_000453.png,7,broodmare_s_000453.png,27
12561,/path/to/cifar10/images/data/compact_car_s_000008.png,1,compact_car_s_000008.png,27
12562,/path/to/cifar10/images/data/sambar_s_000314.png,4,sambar_s_000314.png,27
12563,/path/to/cifar10/images/data/coupe_s_000592.png,1,coupe_s_000592.png,27
12564,/path/to/cifar10/images/data/trucking_rig_s_001479.png,9,trucking_rig_s_001479.png,27
12565,/path/to/cifar10/images/data/dump_truck_s_001584.png,9,dump_truck_s_001584.png,27
12566,/path/to/cifar10/images/data/tipper_truck_s_001505.png,9,tipper_truck_s_001505.png,27
12567,/path/to/cifar10/images/data/cervus_sika_s_000383.png,4,cervus_sika_s_000383.png,27
12568,/path/to/cifar10/images/data/speedboat_s_001879.png,8,speedboat_s_001879.png,27
12569,/path/to/cifar10/images/data/station_wagon_s_000448.png,1,station_wagon_s_000448.png,27
12570,/path/to/cifar10/images/data/leopard_frog_s_000217.png,6,leopard_frog_s_000217.png,27
12571,/path/to/cifar10/images/data/rhea_americana_s_000275.png,2,rhea_americana_s_000275.png,27
12572,/path/to/cifar10/images/data/flatboat_s_000044.png,8,flatboat_s_000044.png,27
12573,/path/to/cifar10/images/data/wagon_s_000532.png,1,wagon_s_000532.png,27
12574,/path/to/cifar10/images/data/dawn_horse_s_000846.png,7,dawn_horse_s_000846.png,27
12575,/path/to/cifar10/images/data/lightship_s_000526.png,8,lightship_s_000526.png,27
12576,/path/to/cifar10/images/data/natterjack_s_000131.png,6,natterjack_s_000131.png,27
12577,/path/to/cifar10/images/data/twinjet_s_000972.png,0,twinjet_s_000972.png,27
12578,/path/to/cifar10/images/data/truck_s_000919.png,9,truck_s_000919.png,27
12579,/path/to/cifar10/images/data/barge_s_000103.png,8,barge_s_000103.png,27
12580,/path/to/cifar10/images/data/domestic_dog_s_000381.png,5,domestic_dog_s_000381.png,27
12581,/path/to/cifar10/images/data/airliner_s_001929.png,0,airliner_s_001929.png,27
12582,/path/to/cifar10/images/data/toy_s_002325.png,5,toy_s_002325.png,27
12583,/path/to/cifar10/images/data/jumbo_jet_s_000096.png,0,jumbo_jet_s_000096.png,27
12584,/path/to/cifar10/images/data/dawn_horse_s_001248.png,7,dawn_horse_s_001248.png,27
12585,/path/to/cifar10/images/data/toad_s_002018.png,6,toad_s_002018.png,27
12586,/path/to/cifar10/images/data/airbus_s_001963.png,0,airbus_s_001963.png,27
12587,/path/to/cifar10/images/data/dump_truck_s_001211.png,9,dump_truck_s_001211.png,27
12588,/path/to/cifar10/images/data/cur_s_000107.png,5,cur_s_000107.png,27
12589,/path/to/cifar10/images/data/fawn_s_000746.png,4,fawn_s_000746.png,27
12590,/path/to/cifar10/images/data/pickerel_frog_s_000043.png,6,pickerel_frog_s_000043.png,27
12591,/path/to/cifar10/images/data/pleasure_boat_s_000417.png,8,pleasure_boat_s_000417.png,27
12592,/path/to/cifar10/images/data/car_s_000006.png,1,car_s_000006.png,27
12593,/path/to/cifar10/images/data/ribbed_toad_s_000010.png,6,ribbed_toad_s_000010.png,27
12594,/path/to/cifar10/images/data/bufo_marinus_s_000426.png,6,bufo_marinus_s_000426.png,27
12595,/path/to/cifar10/images/data/bufo_bufo_s_000255.png,6,bufo_bufo_s_000255.png,27
12596,/path/to/cifar10/images/data/bufo_bufo_s_000988.png,6,bufo_bufo_s_000988.png,27
12597,/path/to/cifar10/images/data/rana_temporaria_s_001436.png,6,rana_temporaria_s_001436.png,27
12598,/path/to/cifar10/images/data/stealth_fighter_s_000808.png,0,stealth_fighter_s_000808.png,27
12599,/path/to/cifar10/images/data/gelding_s_000930.png,7,gelding_s_000930.png,27
12600,/path/to/cifar10/images/data/bufo_bufo_s_000273.png,6,bufo_bufo_s_000273.png,27
12601,/path/to/cifar10/images/data/true_cat_s_000660.png,3,true_cat_s_000660.png,27
12602,/path/to/cifar10/images/data/convertible_s_000500.png,1,convertible_s_000500.png,27
12603,/path/to/cifar10/images/data/bufo_bufo_s_002115.png,6,bufo_bufo_s_002115.png,27
12604,/path/to/cifar10/images/data/accentor_s_001240.png,2,accentor_s_001240.png,27
12605,/path/to/cifar10/images/data/dump_truck_s_002102.png,9,dump_truck_s_002102.png,27
12606,/path/to/cifar10/images/data/semi_s_001251.png,9,semi_s_001251.png,27
12607,/path/to/cifar10/images/data/saddle_horse_s_002297.png,7,saddle_horse_s_002297.png,27
12608,/path/to/cifar10/images/data/shooting_brake_s_001397.png,1,shooting_brake_s_001397.png,27
12609,/path/to/cifar10/images/data/bufo_bufo_s_001055.png,6,bufo_bufo_s_001055.png,27
12610,/path/to/cifar10/images/data/jumbojet_s_001264.png,0,jumbojet_s_001264.png,27
12611,/path/to/cifar10/images/data/broodmare_s_000032.png,7,broodmare_s_000032.png,27
12612,/path/to/cifar10/images/data/bufo_calamita_s_000843.png,6,bufo_calamita_s_000843.png,27
12613,/path/to/cifar10/images/data/felis_catus_s_001057.png,3,felis_catus_s_001057.png,27
12614,/path/to/cifar10/images/data/ship_s_000352.png,8,ship_s_000352.png,27
12615,/path/to/cifar10/images/data/king_charles_spaniel_s_000322.png,5,king_charles_spaniel_s_000322.png,27
12616,/path/to/cifar10/images/data/barren_ground_caribou_s_000809.png,4,barren_ground_caribou_s_000809.png,27
12617,/path/to/cifar10/images/data/barking_deer_s_000714.png,4,barking_deer_s_000714.png,27
12618,/path/to/cifar10/images/data/ostrich_s_001569.png,2,ostrich_s_001569.png,27
12619,/path/to/cifar10/images/data/bufo_americanus_s_001504.png,6,bufo_americanus_s_001504.png,27
12620,/path/to/cifar10/images/data/dive_bomber_s_000818.png,0,dive_bomber_s_000818.png,27
12621,/path/to/cifar10/images/data/stud_mare_s_000651.png,7,stud_mare_s_000651.png,27
12622,/path/to/cifar10/images/data/tennessee_walker_s_000268.png,7,tennessee_walker_s_000268.png,27
12623,/path/to/cifar10/images/data/tennessee_walking_horse_s_000421.png,7,tennessee_walking_horse_s_000421.png,27
12624,/path/to/cifar10/images/data/lipizzan_s_000141.png,7,lipizzan_s_000141.png,27
12625,/path/to/cifar10/images/data/ostrich_s_001049.png,2,ostrich_s_001049.png,27
12626,/path/to/cifar10/images/data/puppy_s_002460.png,5,puppy_s_002460.png,27
12627,/path/to/cifar10/images/data/station_wagon_s_001614.png,1,station_wagon_s_001614.png,27
12628,/path/to/cifar10/images/data/camion_s_001776.png,9,camion_s_001776.png,27
12629,/path/to/cifar10/images/data/wagtail_s_000685.png,2,wagtail_s_000685.png,27
12630,/path/to/cifar10/images/data/trailer_truck_s_001338.png,9,trailer_truck_s_001338.png,27
12631,/path/to/cifar10/images/data/stealth_bomber_s_001967.png,0,stealth_bomber_s_001967.png,27
12632,/path/to/cifar10/images/data/tipper_s_001832.png,9,tipper_s_001832.png,27
12633,/path/to/cifar10/images/data/arabian_s_001010.png,7,arabian_s_001010.png,27
12634,/path/to/cifar10/images/data/appaloosa_s_002142.png,7,appaloosa_s_002142.png,27
12635,/path/to/cifar10/images/data/mouser_s_000185.png,3,mouser_s_000185.png,27
12636,/path/to/cifar10/images/data/sika_s_000270.png,4,sika_s_000270.png,27
12637,/path/to/cifar10/images/data/fallow_deer_s_001515.png,4,fallow_deer_s_001515.png,27
12638,/path/to/cifar10/images/data/passerine_s_001762.png,2,passerine_s_001762.png,27
12639,/path/to/cifar10/images/data/domestic_dog_s_000219.png,5,domestic_dog_s_000219.png,27
12640,/path/to/cifar10/images/data/grass_frog_s_000246.png,6,grass_frog_s_000246.png,27
12641,/path/to/cifar10/images/data/estate_car_s_000595.png,1,estate_car_s_000595.png,27
12642,/path/to/cifar10/images/data/honey_eater_s_001369.png,2,honey_eater_s_001369.png,27
12643,/path/to/cifar10/images/data/coupe_s_002098.png,1,coupe_s_002098.png,27
12644,/path/to/cifar10/images/data/lorry_s_000241.png,9,lorry_s_000241.png,27
12645,/path/to/cifar10/images/data/fawn_s_002145.png,4,fawn_s_002145.png,27
12646,/path/to/cifar10/images/data/green_frog_s_000308.png,6,green_frog_s_000308.png,27
12647,/path/to/cifar10/images/data/studhorse_s_000112.png,7,studhorse_s_000112.png,27
12648,/path/to/cifar10/images/data/lippizan_s_000371.png,7,lippizan_s_000371.png,27
12649,/path/to/cifar10/images/data/garbage_truck_s_000184.png,9,garbage_truck_s_000184.png,27
12650,/path/to/cifar10/images/data/puppy_s_001293.png,5,puppy_s_001293.png,27
12651,/path/to/cifar10/images/data/attack_aircraft_s_001675.png,0,attack_aircraft_s_001675.png,27
12652,/path/to/cifar10/images/data/passenger_ship_s_000361.png,8,passenger_ship_s_000361.png,27
12653,/path/to/cifar10/images/data/pekingese_s_001156.png,5,pekingese_s_001156.png,27
12654,/path/to/cifar10/images/data/elk_s_000542.png,4,elk_s_000542.png,27
12655,/path/to/cifar10/images/data/tabby_s_000764.png,3,tabby_s_000764.png,27
12656,/path/to/cifar10/images/data/alley_cat_s_002787.png,3,alley_cat_s_002787.png,27
12657,/path/to/cifar10/images/data/container_vessel_s_000622.png,8,container_vessel_s_000622.png,27
12658,/path/to/cifar10/images/data/blenheim_spaniel_s_000636.png,5,blenheim_spaniel_s_000636.png,27
12659,/path/to/cifar10/images/data/spadefoot_s_000560.png,6,spadefoot_s_000560.png,27
12660,/path/to/cifar10/images/data/broodmare_s_001755.png,7,broodmare_s_001755.png,27
12661,/path/to/cifar10/images/data/coupe_s_000129.png,1,coupe_s_000129.png,27
12662,/path/to/cifar10/images/data/fire_truck_s_001683.png,9,fire_truck_s_001683.png,27
12663,/path/to/cifar10/images/data/cassowary_s_001646.png,2,cassowary_s_001646.png,27
12664,/path/to/cifar10/images/data/lipizzan_s_001546.png,7,lipizzan_s_001546.png,27
12665,/path/to/cifar10/images/data/ostrich_s_002360.png,2,ostrich_s_002360.png,27
12666,/path/to/cifar10/images/data/tabby_s_001890.png,3,tabby_s_001890.png,27
12667,/path/to/cifar10/images/data/shooting_brake_s_000444.png,1,shooting_brake_s_000444.png,27
12668,/path/to/cifar10/images/data/meadow_pipit_s_000187.png,2,meadow_pipit_s_000187.png,27
12669,/path/to/cifar10/images/data/abandoned_ship_s_000662.png,8,abandoned_ship_s_000662.png,27
12670,/path/to/cifar10/images/data/bufo_marinus_s_000447.png,6,bufo_marinus_s_000447.png,27
12671,/path/to/cifar10/images/data/camion_s_001077.png,9,camion_s_001077.png,27
12672,/path/to/cifar10/images/data/canis_familiaris_s_000333.png,5,canis_familiaris_s_000333.png,27
12673,/path/to/cifar10/images/data/puppy_s_001794.png,5,puppy_s_001794.png,27
12674,/path/to/cifar10/images/data/felis_domesticus_s_000138.png,3,felis_domesticus_s_000138.png,27
12675,/path/to/cifar10/images/data/wapiti_s_000056.png,4,wapiti_s_000056.png,27
12676,/path/to/cifar10/images/data/floatplane_s_000029.png,0,floatplane_s_000029.png,27
12677,/path/to/cifar10/images/data/stealth_fighter_s_000279.png,0,stealth_fighter_s_000279.png,27
12678,/path/to/cifar10/images/data/convertible_s_002177.png,1,convertible_s_002177.png,27
12679,/path/to/cifar10/images/data/bufo_s_002081.png,6,bufo_s_002081.png,27
12680,/path/to/cifar10/images/data/domestic_cat_s_001336.png,3,domestic_cat_s_001336.png,27
12681,/path/to/cifar10/images/data/pekinese_s_000206.png,5,pekinese_s_000206.png,27
12682,/path/to/cifar10/images/data/felis_catus_s_000084.png,3,felis_catus_s_000084.png,27
12683,/path/to/cifar10/images/data/lapdog_s_001963.png,5,lapdog_s_001963.png,27
12684,/path/to/cifar10/images/data/leopard_frog_s_001705.png,6,leopard_frog_s_001705.png,27
12685,/path/to/cifar10/images/data/arabian_s_000620.png,7,arabian_s_000620.png,27
12686,/path/to/cifar10/images/data/maltese_s_000092.png,5,maltese_s_000092.png,27
12687,/path/to/cifar10/images/data/fighter_aircraft_s_000691.png,0,fighter_aircraft_s_000691.png,27
12688,/path/to/cifar10/images/data/saddle_horse_s_001468.png,7,saddle_horse_s_001468.png,27
12689,/path/to/cifar10/images/data/tabby_cat_s_002124.png,3,tabby_cat_s_002124.png,27
12690,/path/to/cifar10/images/data/stealth_fighter_s_000175.png,0,stealth_fighter_s_000175.png,27
12691,/path/to/cifar10/images/data/freighter_s_000204.png,8,freighter_s_000204.png,27
12692,/path/to/cifar10/images/data/arabian_s_000892.png,7,arabian_s_000892.png,27
12693,/path/to/cifar10/images/data/stealth_bomber_s_001774.png,0,stealth_bomber_s_001774.png,27
12694,/path/to/cifar10/images/data/deer_s_000006.png,4,deer_s_000006.png,27
12695,/path/to/cifar10/images/data/lorry_s_000007.png,9,lorry_s_000007.png,27
12696,/path/to/cifar10/images/data/japanese_spaniel_s_000099.png,5,japanese_spaniel_s_000099.png,27
